%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0
	Synchronized pairs:           0,/tmp/binarydeb/ros-indigo-image-transport-1.11.12/src/camera_subscriber.cpp,CameraSubscriber::Impl::checkImagesSynchronized,86,/rosout,/image_proc_debayer/parameter_descriptions,/image_proc_debayer/parameter_updates,/image_mono/compressedDepth,/image_mono/compressedDepth/parameter_descriptions,/image_mono/compressedDepth/parameter_updates,/image_mono/compressed,/image_mono/compressed/parameter_descriptions,/image_mono/compressed/parameter_updates,/image_mono,/image_mono/theora,/image_mono/theora/parameter_descriptions,/image_mono/theora/parameter_updates,/image_color/compressedDepth,/image_color/compressedDepth/parameter_descriptions,/image_color/compressedDepth/parameter_updates,/image_color/compressed,/image_color/compressed/parameter_descriptions,/image_color/compressed/parameter_updates,/image_color,/image_color/theora,/image_color/theora/parameter_descriptions,/image_color/theora/parameter_updates,/image_proc_rectify_mono/parameter_descriptions,/image_proc_rectify_mono/parameter_updates,/image_rect/compressedDepth,/image_rect/compressedDepth/parameter_descriptions,/image_rect/compressedDepth/parameter_updates,/image_rect/compressed,/image_rect/compressed/parameter_descriptions,/image_rect/compressed/parameter_updates,/image_rect,/image_rect/theora,/image_rect/theora/parameter_descriptions,/image_rect/theora/parameter_updates,/image_proc_rectify_color/parameter_descriptions,/image_proc_rectify_color/parameter_updates,/image_rect_color/compressedDepth,/image_rect_color/compressedDepth/parameter_descriptions,/image_rect_color/compressedDepth/parameter_updates,/image_rect_color/compressed,/image_rect_color/compressed/parameter_descriptions,/image_rect_color/compressed/parameter_updates,/image_rect_color,/image_rect_color/theora,/image_rect_color/theora/parameter_descriptions,/image_rect_color/theora/parameter_updates
1509044740697293461,913,1509044740697183118,,2,/pure_pursuit,lookahead distance: 6.238889,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740697299023,914,1509044740697201014,,2,/pure_pursuit,kappa :-0.152609,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740697304681,915,1509044740697208097,,2,/pure_pursuit,lateral accel = -1.322388,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740730623874,916,1509044740730515418,,2,/pure_pursuit,lookahead distance: 6.200000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740730628320,917,1509044740730535720,,2,/pure_pursuit,kappa :-0.153555,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740730631509,918,1509044740730545167,,2,/pure_pursuit,lateral accel = -1.322293,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740764458232,919,1509044740763848874,,2,/pure_pursuit,lookahead distance: 6.166667,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740764463452,920,1509044740763866345,,2,/pure_pursuit,kappa :-0.154376,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740765129835,921,1509044740763875046,,2,/pure_pursuit,lateral accel = -1.322210,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740797318375,922,1509044740797204158,,2,/pure_pursuit,lookahead distance: 6.161111,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740797342321,923,1509044740797231634,,2,/pure_pursuit,kappa :-0.157438,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740797345043,924,1509044740797251837,,2,/pure_pursuit,lateral accel = -1.347225,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740830629341,925,1509044740830515912,,2,/pure_pursuit,lookahead distance: 6.116667,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740830634788,926,1509044740830534682,,2,/pure_pursuit,kappa :-0.158634,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740830636746,927,1509044740830543450,,2,/pure_pursuit,lateral accel = -1.347669,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740863953517,928,1509044740863857848,,2,/pure_pursuit,lookahead distance: 6.077778,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740863957037,929,1509044740863880706,,2,/pure_pursuit,kappa :-0.159696,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740863959151,930,1509044740863893542,,2,/pure_pursuit,lateral accel = -1.348063,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740897326738,931,1509044740897189875,,2,/pure_pursuit,lookahead distance: 6.061111,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740897333568,932,1509044740897207145,,2,/pure_pursuit,kappa :-0.164735,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740897342237,933,1509044740897216829,,2,/pure_pursuit,lateral accel = -1.386781,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740931199439,934,1509044740930580936,,2,/pure_pursuit,lookahead distance: 6.027778,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740931250771,935,1509044740930648481,,2,/pure_pursuit,kappa :-0.165747,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740931263911,936,1509044740930683737,,2,/pure_pursuit,lateral accel = -1.387631,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740964421687,937,1509044740963861362,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740964429874,938,1509044740963887690,,2,/pure_pursuit,kappa :-0.1666,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740964432747,939,1509044740963903814,,2,/pure_pursuit,lateral accel = -1.381919,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044740997347001,940,1509044740997197281,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044740997351800,941,1509044740997219424,,2,/pure_pursuit,kappa :-0.171684,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044740997363094,942,1509044740997231078,,2,/pure_pursuit,lateral accel = -1.421435,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741030599078,943,1509044741030518029,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741030604635,944,1509044741030536732,,2,/pure_pursuit,kappa :-0.171684,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741030637717,945,1509044741030545309,,2,/pure_pursuit,lateral accel = -1.413486,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741063928068,946,1509044741063848303,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741063932580,947,1509044741063871586,,2,/pure_pursuit,kappa :-0.171684,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741097316604,948,1509044741063883415,,2,/pure_pursuit,lateral accel = -1.409512,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741097321251,949,1509044741097190678,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741097323062,950,1509044741097210205,,2,/pure_pursuit,kappa :-0.174621,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741097324922,951,1509044741097219502,,2,/pure_pursuit,lateral accel = -1.430933,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741130610923,952,1509044741130520897,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741130618467,953,1509044741130543646,,2,/pure_pursuit,kappa :-0.174621,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741163968685,954,1509044741130555102,,2,/pure_pursuit,lateral accel = -1.425544,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741163975419,955,1509044741163848494,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741163980072,956,1509044741163867335,,2,/pure_pursuit,kappa :-0.174621,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741163983872,957,1509044741163875910,,2,/pure_pursuit,lateral accel = -1.417459,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741197275898,958,1509044741197188390,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741197282323,959,1509044741197207341,,2,/pure_pursuit,kappa :-0.176359,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741197285116,960,1509044741197216748,,2,/pure_pursuit,lateral accel = -1.427485,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741230604412,961,1509044741230520283,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741230607797,962,1509044741230539792,,2,/pure_pursuit,kappa :-0.176359,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741230625911,963,1509044741230548281,,2,/pure_pursuit,lateral accel = -1.423403,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741263926705,964,1509044741263846913,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741263932038,965,1509044741263865056,,2,/pure_pursuit,kappa :-0.176359,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741263934177,966,1509044741263879836,,2,/pure_pursuit,lateral accel = -1.416599,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741297278345,967,1509044741297193283,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741297285070,968,1509044741297211533,,2,/pure_pursuit,kappa :-0.177648,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741297287561,969,1509044741297220383,,2,/pure_pursuit,lateral accel = -1.421466,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741330763791,970,1509044741330516212,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741330769891,971,1509044741330535071,,2,/pure_pursuit,kappa :-0.177648,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741330772126,972,1509044741330542982,,2,/pure_pursuit,lateral accel = -1.418725,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741363990763,973,1509044741363849001,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741363997005,974,1509044741363867095,,2,/pure_pursuit,kappa :-0.177648,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741363999937,975,1509044741363873751,,2,/pure_pursuit,lateral accel = -1.407759,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741397303147,976,1509044741397211927,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741397309426,977,1509044741397228166,,2,/pure_pursuit,kappa :-0.177648,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741397325578,978,1509044741397238305,,2,/pure_pursuit,lateral accel = -1.403652,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044741430647257,979,1509044741430537440,,2,/pure_pursuit,lookahead distance: 6.000000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044741430652834,980,1509044741430557035,,2,/pure_pursuit,kappa :-0.177648,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044741430655070,981,1509044741430564259,,2,/pure_pursuit,lateral accel = -1.398169,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
